"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"28-May-2024","EQ","527.50","529.00","516.10","524.95","517.15","517.50","521.32","698.90","447.80","24,62,629","1,28,38,09,016.65","50,500"
"27-May-2024","EQ","518.40","529.65","516.85","515.80","526.00","524.95","526.01","698.90","447.80","67,01,240","3,52,49,48,548.20","95,943"
"24-May-2024","EQ","516.50","522.00","513.40","510.85","516.50","515.80","518.36","698.90","447.80","43,20,492","2,23,95,84,635.65","70,306"
"23-May-2024","EQ","515.55","517.70","507.20","515.55","510.95","510.85","511.10","698.90","447.80","18,24,121","93,23,17,141.10","38,739"
"22-May-2024","EQ","514.00","522.05","510.35","512.10","515.60","515.55","516.23","698.90","447.80","28,07,354","1,44,92,42,399.35","69,242"
"21-May-2024","EQ","508.50","514.00","508.50","511.40","512.45","512.10","512.13","698.90","447.80","23,72,489","1,21,50,19,627.05","39,547"
"18-May-2024","EQ","515.35","515.35","510.05","511.25","511.50","511.40","512.08","698.90","447.80","2,13,106","10,91,26,638.15","5,290"
"17-May-2024","EQ","510.10","515.30","510.10","510.00","511.05","511.25","512.09","698.90","447.80","19,11,312","97,87,66,820.50","50,741"
"16-May-2024","EQ","516.15","519.80","505.85","514.80","510.15","510.00","510.82","698.90","447.80","23,98,088","1,22,49,85,993.20","38,114"
"15-May-2024","EQ","512.95","521.30","510.05","510.05","514.20","514.80","515.64","698.90","447.80","42,34,215","2,18,33,44,375.10","64,102"
"14-May-2024","EQ","531.80","531.80","501.65","534.10","510.95","510.05","508.46","698.90","447.80","1,50,11,896","7,63,29,76,264.50","1,84,705"
"13-May-2024","EQ","502.45","540.00","502.45","501.90","540.00","534.10","522.64","698.90","447.80","2,70,39,443","14,13,19,46,473.60","3,43,467"
"10-May-2024","EQ","471.00","505.00","464.45","466.45","501.00","501.90","490.50","725.00","447.80","68,34,995","3,35,25,84,320.90","88,494"
"09-May-2024","EQ","477.85","482.25","464.35","477.85","466.10","466.45","473.81","725.00","447.80","27,26,979","1,29,20,75,762.55","37,224"
"08-May-2024","EQ","475.50","479.95","471.15","474.10","477.70","477.85","477.08","725.00","447.80","18,61,827","88,82,40,227.15","23,475"
"07-May-2024","EQ","485.00","486.45","470.40","483.40","474.20","474.10","475.45","725.00","447.80","45,35,131","2,15,62,45,603.55","70,777"
"06-May-2024","EQ","495.25","498.30","481.10","493.60","483.90","483.40","489.02","725.00","447.80","36,52,474","1,78,61,18,423.10","40,172"
"03-May-2024","EQ","500.85","503.95","490.05","498.20","494.30","493.60","496.92","759.95","447.80","21,96,892","1,09,16,84,395.90","30,114"
"02-May-2024","EQ","508.10","510.40","497.30","507.15","499.40","498.20","502.11","759.95","447.80","24,05,482","1,20,78,19,462.10","53,434"
