"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Oct-2024","EQ","3,585.00","3,591.65","3,500.00","3,585.60","3,504.00","3,511.90","3,531.83","3,919.90","2,856.15","13,63,574","4,81,59,05,253.40","1,25,455"
"21-Oct-2024","EQ","3,580.00","3,621.95","3,571.30","3,577.80","3,577.00","3,585.60","3,595.64","3,919.90","2,856.15","17,50,549","6,29,43,52,702.05","1,62,386"
"18-Oct-2024","EQ","3,569.95","3,592.45","3,540.25","3,570.30","3,579.25","3,577.80","3,575.10","3,919.90","2,856.15","21,02,609","7,51,70,44,754.05","2,10,857"
"17-Oct-2024","EQ","3,549.90","3,583.00","3,521.80","3,532.60","3,566.00","3,570.30","3,555.58","3,919.90","2,856.15","29,68,537","10,55,48,79,515.55","1,94,714"
"16-Oct-2024","EQ","3,550.00","3,581.90","3,513.55","3,551.90","3,531.00","3,532.60","3,536.55","3,919.90","2,856.15","19,61,835","6,93,81,25,640.00","1,09,635"
"15-Oct-2024","EQ","3,570.00","3,570.00","3,520.15","3,555.05","3,545.00","3,551.90","3,545.95","3,919.90","2,856.15","12,31,552","4,36,70,18,655.80","86,576"
"14-Oct-2024","EQ","3,510.00","3,573.85","3,501.30","3,482.55","3,552.75","3,555.05","3,550.86","3,919.90","2,856.15","19,74,378","7,01,07,36,483.30","1,01,616"
"11-Oct-2024","EQ","3,469.40","3,497.10","3,447.00","3,460.35","3,491.90","3,482.55","3,479.84","3,919.90","2,856.15","12,80,465","4,45,58,14,669.10","95,819"
"10-Oct-2024","EQ","3,515.00","3,554.90","3,455.50","3,487.10","3,461.85","3,460.35","3,491.73","3,919.90","2,856.15","26,86,116","9,37,91,83,252.55","1,65,856"
"09-Oct-2024","EQ","3,542.05","3,557.70","3,481.00","3,532.40","3,491.80","3,487.10","3,516.48","3,919.90","2,856.15","16,45,791","5,78,73,87,384.10","1,54,726"
"08-Oct-2024","EQ","3,492.95","3,538.50","3,469.00","3,468.35","3,533.10","3,532.40","3,511.48","3,919.90","2,856.15","22,49,452","7,89,89,00,834.10","1,53,720"
"07-Oct-2024","EQ","3,505.00","3,512.95","3,429.00","3,493.95","3,475.00","3,468.35","3,461.80","3,919.90","2,856.15","23,04,227","7,97,67,71,660.60","1,70,269"
"04-Oct-2024","EQ","3,515.00","3,553.55","3,468.50","3,497.65","3,505.00","3,493.95","3,499.42","3,919.90","2,856.15","34,45,879","12,05,85,61,847.90","2,43,711"
"03-Oct-2024","EQ","3,582.50","3,617.00","3,485.40","3,653.50","3,505.50","3,497.65","3,535.43","3,919.90","2,856.15","53,15,877","18,79,39,04,808.10","4,02,180"
"01-Oct-2024","EQ","3,667.00","3,724.00","3,639.35","3,675.55","3,647.00","3,653.50","3,672.74","3,919.90","2,856.15","16,74,100","6,14,85,27,670.40","1,09,900"
"30-Sep-2024","EQ","3,699.00","3,715.65","3,665.00","3,705.65","3,680.00","3,675.55","3,677.99","3,919.90","2,856.15","18,37,697","6,75,90,38,580.45","1,32,958"
"27-Sep-2024","EQ","3,738.00","3,738.00","3,651.00","3,762.15","3,705.00","3,705.65","3,698.43","3,919.90","2,856.15","40,95,425","15,14,66,33,646.50","2,44,106"
"26-Sep-2024","EQ","3,801.00","3,802.95","3,736.40","3,793.85","3,760.00","3,762.15","3,766.72","3,919.90","2,856.15","27,50,597","10,36,07,35,141.55","1,54,596"
"25-Sep-2024","EQ","3,787.55","3,813.20","3,778.00","3,791.60","3,793.00","3,793.85","3,793.35","3,919.90","2,856.15","21,13,862","8,01,86,17,548.20","1,26,389"
"24-Sep-2024","EQ","3,787.70","3,831.80","3,775.00","3,787.70","3,792.90","3,791.60","3,808.00","3,919.90","2,856.15","26,76,546","10,19,22,81,538.95","1,47,710"
"23-Sep-2024","EQ","3,800.00","3,838.80","3,749.00","3,793.90","3,785.00","3,787.70","3,779.30","3,919.90","2,856.15","19,37,874","7,32,38,09,212.65","1,33,184"
"20-Sep-2024","EQ","3,700.00","3,809.90","3,680.25","3,683.70","3,793.00","3,793.90","3,773.54","3,919.90","2,846.05","54,01,701","20,38,35,10,292.55","2,52,442"
"19-Sep-2024","EQ","3,750.00","3,750.40","3,674.00","3,730.45","3,689.00","3,683.70","3,693.71","3,919.90","2,846.05","17,11,564","6,32,20,17,894.50","1,22,388"
"18-Sep-2024","EQ","3,689.00","3,757.95","3,684.20","3,695.20","3,726.05","3,730.45","3,729.67","3,919.90","2,846.05","22,49,929","8,39,14,86,009.75","1,07,286"
"17-Sep-2024","EQ","3,668.00","3,705.00","3,659.70","3,662.25","3,686.00","3,695.20","3,684.21","3,919.90","2,846.05","12,89,060","4,74,91,71,727.50","1,16,988"
"16-Sep-2024","EQ","3,619.15","3,670.00","3,613.00","3,613.00","3,657.85","3,662.25","3,651.58","3,919.90","2,846.05","10,45,964","3,81,94,18,658.45","73,047"
"13-Sep-2024","EQ","3,622.00","3,634.75","3,600.05","3,622.00","3,608.35","3,613.00","3,611.45","3,919.90","2,846.05","17,52,455","6,32,89,01,570.00","1,00,344"
"12-Sep-2024","EQ","3,558.00","3,638.05","3,534.00","3,536.95","3,620.05","3,622.00","3,579.25","3,919.90","2,846.05","37,51,523","13,42,76,37,791.70","1,89,229"
"11-Sep-2024","EQ","3,595.00","3,603.95","3,516.40","3,596.15","3,540.00","3,536.95","3,561.46","3,919.90","2,846.05","18,65,165","6,64,27,07,258.40","1,26,237"
"10-Sep-2024","EQ","3,585.00","3,625.00","3,571.00","3,578.30","3,600.00","3,596.15","3,598.83","3,919.90","2,846.05","12,03,483","4,33,11,29,794.85","93,770"
"09-Sep-2024","EQ","3,584.00","3,594.00","3,553.85","3,574.75","3,576.00","3,578.30","3,577.27","3,919.90","2,846.05","14,54,589","5,20,34,51,218.15","1,16,687"
"06-Sep-2024","EQ","3,615.10","3,623.80","3,536.20","3,624.15","3,572.90","3,574.75","3,568.94","3,919.90","2,705.00","30,96,557","11,05,14,17,112.80","2,02,312"
"05-Sep-2024","EQ","3,668.00","3,668.00","3,608.40","3,650.80","3,625.00","3,624.15","3,626.07","3,919.90","2,705.00","29,58,770","10,72,86,99,384.20","1,72,903"
"04-Sep-2024","EQ","3,650.00","3,681.00","3,631.10","3,690.15","3,654.00","3,650.80","3,646.74","3,919.90","2,705.00","19,30,121","7,03,86,50,188.80","1,24,315"
"03-Sep-2024","EQ","3,693.95","3,713.95","3,666.90","3,683.10","3,686.30","3,690.15","3,690.76","3,919.90","2,705.00","12,11,993","4,47,31,74,177.00","93,945"
"02-Sep-2024","EQ","3,706.00","3,721.95","3,666.35","3,704.65","3,677.80","3,683.10","3,689.20","3,919.90","2,705.00","12,77,813","4,71,41,12,302.85","1,15,019"
"30-Aug-2024","EQ","3,718.35","3,745.00","3,666.40","3,683.45","3,707.00","3,704.65","3,700.93","3,919.90","2,650.05","25,92,912","9,59,61,96,230.95","1,33,375"
"29-Aug-2024","EQ","3,690.50","3,710.00","3,651.55","3,689.05","3,690.00","3,683.45","3,684.34","3,919.90","2,650.05","21,65,489","7,97,83,91,207.10","1,32,112"
"28-Aug-2024","EQ","3,705.00","3,724.40","3,685.00","3,702.70","3,690.00","3,689.05","3,700.41","3,919.90","2,650.05","12,78,175","4,72,97,67,635.10","82,201"
"27-Aug-2024","EQ","3,642.65","3,737.00","3,636.00","3,641.90","3,700.10","3,702.70","3,706.72","3,919.90","2,650.05","33,15,435","12,28,93,83,661.35","1,31,931"
"26-Aug-2024","EQ","3,611.00","3,648.00","3,594.70","3,598.55","3,638.00","3,641.90","3,628.56","3,919.90","2,650.05","16,06,911","5,83,07,77,895.90","73,397"
"23-Aug-2024","EQ","3,606.50","3,622.00","3,587.05","3,606.50","3,598.25","3,598.55","3,602.56","3,919.90","2,623.45","18,25,180","6,57,53,12,026.10","79,918"
"22-Aug-2024","EQ","3,607.05","3,612.15","3,583.95","3,596.05","3,602.30","3,606.50","3,603.84","3,919.90","2,623.45","17,34,927","6,25,24,03,568.80","84,632"
"21-Aug-2024","EQ","3,590.00","3,615.30","3,581.90","3,572.70","3,593.75","3,596.05","3,599.68","3,919.90","2,623.45","17,14,248","6,17,07,48,515.65","74,473"
"20-Aug-2024","EQ","3,562.00","3,580.00","3,548.00","3,555.05","3,579.00","3,572.70","3,568.41","3,919.90","2,623.45","12,85,569","4,58,74,42,113.55","78,801"
"19-Aug-2024","EQ","3,599.85","3,599.90","3,547.00","3,568.35","3,558.10","3,555.05","3,561.38","3,919.90","2,623.45","18,98,535","6,76,14,08,510.40","98,035"
"16-Aug-2024","EQ","3,578.00","3,580.90","3,533.00","3,545.20","3,569.00","3,568.35","3,561.97","3,919.90","2,616.00","28,08,865","10,00,50,82,527.00","1,49,879"
"14-Aug-2024","EQ","3,558.95","3,578.70","3,536.50","3,551.80","3,540.05","3,545.20","3,556.86","3,919.90","2,616.00","15,84,372","5,63,53,85,430.60","86,539"
"13-Aug-2024","EQ","3,580.00","3,607.00","3,545.20","3,571.95","3,551.00","3,551.80","3,573.19","3,919.90","2,616.00","13,16,218","4,70,30,98,657.50","85,677"
"12-Aug-2024","EQ","3,579.00","3,611.00","3,563.00","3,592.05","3,573.00","3,571.95","3,584.31","3,919.90","2,616.00","19,65,035","7,04,32,99,073.45","1,21,950"
"09-Aug-2024","EQ","3,600.00","3,605.55","3,575.70","3,553.55","3,594.00","3,592.05","3,591.14","3,919.90","2,615.25","8,48,232","3,04,61,21,443.10","83,218"
"08-Aug-2024","EQ","3,621.00","3,628.75","3,547.45","3,638.25","3,558.00","3,553.55","3,574.92","3,919.90","2,615.25","20,38,088","7,28,60,05,508.95","1,49,101"
"07-Aug-2024","EQ","3,630.00","3,655.75","3,610.35","3,576.20","3,641.20","3,638.25","3,634.09","3,919.90","2,615.25","16,13,097","5,86,21,38,962.45","93,561"
"06-Aug-2024","EQ","3,548.00","3,634.90","3,546.00","3,528.00","3,588.00","3,576.20","3,598.72","3,919.90","2,615.25","21,25,532","7,64,91,92,775.90","1,22,533"
"05-Aug-2024","EQ","3,597.00","3,607.90","3,511.50","3,665.70","3,530.00","3,528.00","3,547.86","3,919.90","2,615.25","29,00,685","10,29,12,25,584.90","1,95,790"
"02-Aug-2024","EQ","3,730.35","3,748.90","3,657.10","3,779.30","3,657.90","3,665.70","3,688.92","3,919.90","2,586.30","25,12,525","9,26,84,99,167.85","1,80,833"
